id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
536625,850, €/mes,41.401708,2.1540767,52,55,2,1,,,1, norte,2,,0,,,1,NULL,,2,Barcelona,Gràcia,2.026455178,3,,piso,,Fontana,0.094110936,9/1/2021 15:58,10/4/2021 6:01
545910,725, €/mes,41.4072214,2.135569,32,37,2,1,1,,1, sur,3,,1,,,1,NULL,1962,2,Barcelona,Sant Gervasi - La Bonanova,3.582408795,,,piso,,Vallcarca,0.902560762,9/2/2021 15:24,9/8/2021 12:29
570697,950, €/mes,41.4115078,2.1646085,,72,3,1,,,1,,4,,1,,,1,,,2,Barcelona,El Baix Guinardó,2.663025107,3,,piso,,Alfons X,0.188176602,8/28/2021 23:52,8/28/2021 23:52
591588,750, €/mes,41.402256,2.1407637,,45,1,1,1,,1, norte,4,,1,,,,NULL,1936,2,Barcelona,Sant Gervasi - La Bonanova,2.910067381,3,,piso,,Lesseps,0.892917045,8/29/2021 11:25,9/8/2021 12:29
610243,990, €/mes,41.4053265,2.1469287,,45,1,1,,,1, sur,3,,1,,,,gas,,2,Barcelona,Sarrià-Sant Gervasi,2.727149091,3,,piso,,Lesseps,0.293784378,8/30/2021 13:48,8/30/2021 14:04
610551,610, €/mes,41.3694991,2.1423122,46,51,0,1,,,1,NULL,,,1,,,,na,,2,Barcelona,Hostafrancs,3.081956551,3,,estudio,,Hostafrancs,0.645271183,9/3/2021 14:25,9/6/2021 15:15
621508,950, €/mes,41.4047154,2.1516545,60,65,2,1,,,1,NULL,2,,1,,,,NULL,,2,Barcelona,Vila de Gràcia,2.412689223,3,,piso,,Lesseps,0.154168887,8/28/2021 23:52,9/1/2021 9:41
622433,775, €/mes,41.4038298,2.1819804,39,52,1,1,,,1,NULL,2,,1,,,,na,1992,2,Barcelona,La Sagrada Família,2.037694807,,,piso,,Encants,0.383600462,10/22/2021 22:52,11/11/2021 17:50
691355,895, €/mes,41.4000377,2.1577259,,44,1,1,,1,1, norte,1,,1,,,1,,1980,2,Barcelona,Vila de Gràcia,1.690567617,3,,piso,,Fontana,0.449522198,8/29/2021 11:25,8/29/2021 11:25
693336,695, €/mes,41.4055955,2.2036608,,51,3,1,,,1,NULL,5,,0,,,,NULL,,2,Barcelona,El Poblenou,3.435107683,3,,piso,,Poblenou,0.210434682,9/2/2021 14:43,9/6/2021 16:53
693486,867, €/mes,41.4000394,2.1524908,29,30,1,1,,1,1, sur,5,1,1,,,1,,,2,Barcelona,Vila de Gràcia,1.984515832,3,,atico,,Fontana,0.22351041,11/12/2021 12:47,11/12/2021 12:47
737645,750, €/mes,41.4051415,2.1367376,,35,0,1,,1,1,NULL,7,1,1,,,,na,,2,Barcelona,Sarrià-Sant Gervasi,3.36802742,3,,atico,,Vallcarca,0.989787003,10/4/2021 0:26,10/22/2021 22:23
760937,850, €/mes,41.3763215,2.1499915,45,50,1,1,1,,1, este,5,,1,,,,gas,,2,Barcelona,Eixample,2.103523402,3,,piso,,Espanya,0.108383475,10/22/2021 11:07,10/23/2021 22:01
769218,825, €/mes,41.3739939,2.1292912,72,80,3,1,1,,1,NULL,1,,1,,,,NULL,1973,2,Barcelona,Sants - Badal,3.726975609,3,,piso,,Badal,0.236667049,9/3/2021 12:37,9/8/2021 22:36
775985,825, €/mes,41.4048913,2.1806122,,70,2,1,,,1, oeste,5,,1,,,,na,1965,2,Barcelona,La Sagrada Família,2.089929017,3,,piso,,Encants,0.313631477,10/19/2021 15:05,10/19/2021 15:05
823015,1550, €/mes,41.3821099,2.140569,130,140,4,3,1,1,1,,1,,1,,,,gas,,2,Barcelona,Sants,2.532709996,3,,piso,,Sants Estació,0.16889118,8/29/2021 22:19,8/29/2021 22:19
837607,835, €/mes,41.3895875,2.1455927,45,50,1,1,1,,0,NULL,2,,0,,,,na,,2,Barcelona,La Nova Esquerra de l'Eixample,2.038752021,3,,piso,,Hospital Clínic,0.470783913,11/11/2021 21:12,11/12/2021 11:37
859104,850, €/mes,41.4076077,2.136135,50,62,2,1,,,1,NULL,3,,1,,,,bomba,1969,2,Barcelona,Sant Gervasi - La Bonanova,3.570945814,3,,piso,,Vallcarca,0.839151454,8/29/2021 21:22,9/6/2021 14:54
884002,1200, €/mes,41.4013319,2.1380557,95,100,4,2,,1,1, este,1,,1,,,1,gas,1969,2,Barcelona,Sant Gervasi - Galvany,3.049817588,3,,piso,,Lesseps,1.141088467,8/29/2021 10:18,8/29/2021 10:18
947250,900, €/mes,41.3973601,2.1789746,,45,0,1,,,1,,3,,1,,1,1,electric,,2,Barcelona,El Fort Pienc,1.295407949,3,,estudio,,Monumental,0.354230253,10/22/2021 12:42,10/22/2021 12:42
975588,800, €/mes,41.4240438,2.1413953,,90,3,1,,,1,,4,,1,,,,gas,,2,Barcelona,La Teixonera,4.671796752,3,,piso,,Vall d'Hebron,0.152084573,10/4/2021 2:44,10/4/2021 2:44
1011271,860, €/mes,41.3899935,2.1505969,,63,2,1,,,1,,2,,1,,,,individual,,2,Barcelona,L'Antiga Esquerra de l'Eixample,1.629218639,3,,piso,,Hospital Clínic,0.159342611,10/4/2021 6:01,10/4/2021 6:01
1027273,800, €/mes,41.3735641,2.1660056,60,64,1,1,,,1,,3,,0,,,1,electric,,2,Barcelona,El Poble Sec - Parc de Montjuïc,1.627701881,3,,piso,,Paral·lel,0.276586201,10/22/2021 23:54,10/22/2021 23:54
1038350,3000, €/mes,41.3969933,2.1394,177,214,4,3,,,1, sur,2,,1,,,,individual,,2,Barcelona,Sant Gervasi - Galvany,2.740223688,3,,piso,,Fontana,1.266126689,8/29/2021 22:19,8/29/2021 22:19
1040314,850, €/mes,41.3880545,2.1494997,43,60,2,1,1,,1, sur,3,1,1,,,,gas,,2,Barcelona,L'Antiga Esquerra de l'Eixample,1.704163998,3,,piso,,Hospital Clínic,0.145608583,8/30/2021 11:30,8/30/2021 11:30
1045294,875, €/mes,41.4171284,2.1750713,43,50,1,1,,1,1,,5,1,1,,,1,na,,2,Barcelona,El Guinardó,3.279354807,3,,atico,,Guinardó | Hospital de Sant Pau ,0.1580377,11/12/2021 12:47,11/12/2021 12:47
1100505,800, €/mes,41.3805028,2.1346857,60,65,3,1,1,,1, sur,4,,1,,,,individual,1969,2,Barcelona,Sants,3.053423937,3,,piso,,Plaça del Centre,0.18683045,9/8/2021 14:22,9/8/2021 14:22
1120022,4400, €/mes,41.3898447,2.1319183,200,240,5,4,,1,1, norte,2,,1,,,1,gas,2002,2,Barcelona,Les Tres Torres,3.178573025,3,,piso,,Maria Cristina,0.558891704,8/29/2021 12:06,8/29/2021 12:06
1128405,1300, €/mes,41.390226,2.1518309,83,86,3,2,,,1, norte,6,,1,,,1,gas,2004,2,Barcelona,L'Antiga Esquerra de l'Eixample,1.531524145,3,1,piso,,Hospital Clínic,0.190561894,8/29/2021 11:25,8/29/2021 11:25
1211739,640, €/mes,41.3815965,2.1885532,25,33,1,1,1,,1, norte,4,,0,,,,na,1936,2,Barcelona,La Barceloneta,1.705779319,3,,piso,,Barceloneta,0.31524235,9/1/2021 15:58,9/6/2021 15:15
1212717,800, €/mes,41.3955542,2.1425365,30,35,1,1,,1,1, norte,5,1,1,,,1,,1945,2,Barcelona,Sant Gervasi - Galvany,2.438479553,3,,atico,,Hospital Clínic,1.051360804,10/22/2021 23:54,10/22/2021 23:54
1232515,850, €/mes,41.4042323,2.1670216,54,63,2,1,,,1,,3,,0,,,1,,,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,1.832666025,3,,piso,,Joanic,0.399889202,10/4/2021 6:01,10/4/2021 6:01
1371185,680, €/mes,41.3828098,2.1895752,32,35,2,1,1,,1, sur,2,,0,,,1,NULL,,2,Barcelona,La Barceloneta,1.735261484,3,,piso,,Barceloneta,0.414784601,9/2/2021 12:02,9/6/2021 16:28
1377651,818, €/mes,41.4096581,2.1376457,,45,1,1,1,,0, este,4,,1,,,1,bomba,1975,2,Barcelona,El Putxet i el Farró,3.620573928,3,,piso,,Vallcarca,0.614833334,10/4/2021 4:20,10/4/2021 4:20
1396891,625, €/mes,41.4394243,2.1573745,36,40,1,1,,,1,,2,,0,,,,,,2,Barcelona,Horta,5.825804238,3,,piso,,Valldaura,0.164170653,10/22/2021 17:05,10/22/2021 17:05
1432177,700, €/mes,41.4021625,2.1384287,,25,1,1,,1,1,NULL,7,,1,,,,NULL,,2,Barcelona,Sarrià-Sant Gervasi,3.069423088,3,,piso,,Lesseps,1.075584063,10/3/2021 22:11,10/4/2021 9:01
1434942,850, €/mes,41.4148287,2.1808882,,55,2,1,,,1,NULL,2,,1,,,,NULL,,2,Barcelona,El Camp de l'Arpa del Clot,3.131947747,3,,piso,,Camp de l'Arpa,0.056924516,8/28/2021 23:02,9/1/2021 21:02
1444719,1095, €/mes,41.4072641,2.1563948,,136,0,2,,,1, sur,,,1,,,1,individual,,2,Barcelona,Vila de Gràcia,2.431600192,3,,estudio,,Lesseps,0.527583067,8/29/2021 18:35,8/30/2021 14:04
1446630,800, €/mes,41.4182491,2.1808303,,70,3,1,,,1,NULL,,,1,,,,NULL,,2,Barcelona,Navas,3.496295948,3,,piso,,Camp de l'Arpa,0.359101851,9/3/2021 12:37,9/8/2021 17:09
1447322,890, €/mes,41.4085351,2.2026371,,50,1,1,,1,1,,3,,1,,,1,,,2,Barcelona,Provençals del Poblenou,3.566514078,3,1,piso,,Poblenou,0.539502362,9/2/2021 12:02,9/2/2021 12:02
1471273,1075, €/mes,41.4013336,2.182705,78,80,3,1,1,,1,,5,,1,,,,electric,,2,Barcelona,El Fort Pienc,1.835960196,3,,piso,,Monumental,0.285201901,8/29/2021 11:25,8/29/2021 11:25
1513441,750, €/mes,41.4175569,2.1478387,40,52,1,1,,,1, sur,2,,1,,,1,individual,1994,2,Barcelona,El Coll,3.778305351,3,,piso,,El Coll | La Teixonera,0.490982958,10/4/2021 0:26,10/4/2021 0:26
1522589,850, €/mes,41.4021751,2.1545448,,60,2,1,,,1,NULL,2,,0,,,,NULL,,2,Barcelona,Vila de Gràcia,2.041336749,3,,piso,,Fontana,0.128352172,10/22/2021 11:07,11/12/2021 12:26
1524281,850, €/mes,41.3698122,2.1653475,,63,3,1,1,,1,,4,,1,,,,,,2,Barcelona,El Poble Sec - Parc de Montjuïc,2.047777962,3,,piso,,Parc de Montjuïc,0.197932675,10/4/2021 5:19,10/4/2021 5:19
1535365,2200, €/mes,41.3932608,2.1670633,95,100,2,2,,,1, sur,2,,1,,,1,individual,2005,2,Barcelona,La Dreta de l'Eixample,0.642165969,3,,piso,,Passeig de Gràcia,0.35169224,8/30/2021 20:08,9/1/2021 22:31
1541886,800, €/mes,41.4049059,2.1749471,,60,2,1,,,1,NULL,2,,1,,,,NULL,,2,Barcelona,La Sagrada Família,1.937513132,3,,piso,,Sagrada Família,0.066208946,9/6/2021 14:54,9/8/2021 14:22
1572435,890, €/mes,41.3853233,2.1470943,,70,2,1,1,,1, este,3,,1,,,1,gas,,2,Barcelona,La Nova Esquerra de l'Eixample,1.92628925,3,,piso,,Entença,0.155697818,11/12/2021 12:47,11/12/2021 12:47
1708801,900, €/mes,41.4008443,2.1597825,59,60,2,1,,1,1,NULL,2,,0,,,,NULL,,2,Barcelona,Vila de Gràcia,1.66989119,3,,piso,,Diagonal,0.577443808,10/22/2021 15:03,11/12/2021 15:05
1883886,870, €/mes,41.3777071,2.1687581,90,100,0,1,1,,1,,4,,0,,,1,gas,,2,Barcelona,Ciutat Vella,1.1378938,3,,estudio,,Paral·lel,0.348423227,8/30/2021 14:47,8/30/2021 14:47
1903747,850, €/mes,41.3859321,2.1383163,45,50,0,1,,,1,,7,,1,,,1,,,2,Barcelona,Les Corts,2.646444698,3,,estudio,,Plaça del Centre,0.490099248,10/4/2021 5:19,10/4/2021 5:19
1905601,790, €/mes,41.3826492,2.1490917,,53,2,1,1,,0,,2,,1,,,,,,2,Barcelona,La Nova Esquerra de l'Eixample,1.833695447,3,,piso,,Entença,0.3533971,10/22/2021 22:52,10/22/2021 22:52
1951995,895, €/mes,41.3845049,2.1463821,,65,2,1,1,,1,NULL,5,,1,,,,NULL,,2,Barcelona,La Nova Esquerra de l'Eixample,2.000266194,3,,piso,,Entença,0.063858812,9/30/2021 2:00,10/4/2021 7:51
1972646,750, €/mes,41.4036527,2.1673639,40,43,1,1,,,1,,3,,1,,,1,na,,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,1.765103207,3,,piso,,Verdaguer,0.417374175,10/4/2021 11:24,10/4/2021 11:24
1982173,850, €/mes,41.4287547,2.1832788,64,70,2,1,,1,1,,6,,1,,,1,,,2,Barcelona,Vilapicina i la Torre Llobeta,4.678920798,3,,piso,,Fabra i Puig,0.102729918,10/4/2021 5:19,10/4/2021 5:19
1991457,800, €/mes,41.4134973,2.1397059,,65,3,1,,,1, este,3,,1,,,,individual,,2,Barcelona,Vallcarca i els Penitents,3.802798917,3,,piso,,Vallcarca,0.421823447,8/28/2021 23:52,9/3/2021 12:37
2041990,650, €/mes,41.3732746,2.1314377,36,40,0,1,,,0,,3,,0,,,,,,2,Barcelona,Sants,3.600216027,3,,estudio,,Mercat Nou,0.177717724,11/11/2021 16:49,11/11/2021 16:49
2047069,850, €/mes,41.3740261,2.1276309,,65,3,1,,1,1, sur,3,,1,,,,NULL,,2,Barcelona,Sants - Badal,3.852037857,3,,piso,,Badal,0.173961543,9/1/2021 14:49,9/3/2021 14:01
2049073,650, €/mes,41.3787067,2.1659155,,35,1,1,,,1, norte,4,,0,,,1,,,2,Barcelona,El Raval,1.07579626,3,,piso,,Sant Antoni,0.255951114,10/1/2021 10:09,10/1/2021 10:09
2077051,900, €/mes,41.4461575,2.1833022,,95,3,1,,1,1, norte,6,1,1,,,1,NULL,,2,Barcelona,La Prosperitat,6.575412203,3,,atico,,Trinitat Nova,0.402667975,8/28/2021 23:02,9/1/2021 21:02
2079128,900, €/mes,41.37231,2.1591664,55,60,1,1,,1,1, este,2,1,0,,,1,,,2,Barcelona,El Poble Sec - Parc de Montjuïc,1.952565677,3,,atico,,Poble Sec,0.312050776,10/22/2021 12:42,10/22/2021 12:42
2084222,750, €/mes,41.3816566,2.1642244,47,50,0,1,1,,1,NULL,3,,0,,,,gas,,2,Barcelona,El Raval,0.841543332,3,,estudio,,Sant Antoni,0.218826528,9/2/2021 17:22,11/11/2021 17:50
25046401,950, €/mes,41.3904642,2.153736,47,57,1,1,,1,1, sur,8,1,1,,,1,NULL,,2,Barcelona,L'Antiga Esquerra de l'Eixample,1.380320855,3,,atico,,Hospital Clínic,0.302857184,11/10/2021 20:44,11/12/2021 16:05
25109487,750, €/mes,41.3763283,2.1432695,41,45,2,1,,,1, sur,2,,0,,,,NULL,,2,Barcelona,Hostafrancs,2.569764671,3,,piso,,Hostafrancs,0.119549382,9/2/2021 15:50,9/8/2021 12:53
25156808,750, €/mes,41.3814711,2.162092,35,40,1,1,1,,1, sur,1,,1,,,,na,1900,2,Barcelona,Sant Antoni,0.968567615,3,,piso,,Sant Antoni,0.205921009,11/11/2021 17:50,11/11/2021 17:50
25242564,1000, €/mes,41.4042279,2.1433241,,68,2,2,,,1, norte,1,,1,,,,NULL,,2,Barcelona,El Putxet i el Farró,2.867586617,3,,piso,,Lesseps,0.614334016,8/30/2021 21:24,9/1/2021 10:09
25253834,850, €/mes,41.3969252,2.183053,,70,3,1,1,,1,,4,,1,,,,,,2,Barcelona,El Fort Pienc,1.486170461,3,,piso,,Marina,0.335339792,10/4/2021 5:19,10/4/2021 5:19
25255152,925, €/mes,41.4018592,2.2020052,,53,2,1,,,1, sur,3,,1,,,1,bomba,2005,2,Barcelona,El Poblenou,3.094895568,3,,piso,,Poblenou,0.235902098,11/10/2021 15:57,11/12/2021 15:05
25264306,930, €/mes,41.4281417,2.1713971,70,78,4,1,,,1,NULL,3,,1,,,,na,1974,2,Barcelona,Vilapicina i la Torre Llobeta,4.477773465,3,,piso,,Virrei Amat,0.340809869,11/10/2021 15:57,11/12/2021 15:05
25321922,700, €/mes,41.3788687,2.1763953,45,50,2,1,,,1,,4,,0,,,,electric,,2,Barcelona,Ciutat Vella,1.140682294,3,,piso,,Drassanes,0.26637077,11/11/2021 17:19,11/11/2021 17:19
25326358,630, €/mes,41.3778687,2.1781953,28,30,1,1,,,0,,1,,0,,,,electric,,2,Barcelona,Ciutat Vella,1.312224575,3,,piso,,Drassanes,0.257974581,11/11/2021 16:49,11/11/2021 16:49
25350872,830, €/mes,41.3812218,2.1361701,52,62,2,1,,1,0, este,4,,1,,,,na,1973,2,Barcelona,Sants,2.912887189,3,,piso,,Plaça del Centre,0.081436948,9/3/2021 14:01,10/4/2021 4:20
25392104,800, €/mes,41.3996445,2.1801067,,46,2,1,,,1,NULL,,,1,,,,gas,,2,Barcelona,El Fort Pienc,1.558534948,3,,piso,,Monumental,0.111627855,9/3/2021 11:53,10/4/2021 2:44
25392239,780, €/mes,41.4112117,2.1736245,53,68,3,1,1,,1, sur,2,,1,,,,na,,2,Barcelona,El Baix Guinardó,2.61131339,3,,piso,,Sant Pau | Dos de Maig,0.205915839,9/2/2021 17:22,11/11/2021 17:50
25441223,800, €/mes,41.3703029,2.1426006,32,40,1,1,,1,1,,10,1,1,,,1,,,2,Barcelona,Hostafrancs,3.00500523,3,,atico,,Hostafrancs,0.553678129,11/11/2021 20:37,11/11/2021 20:37
25491860,720, €/mes,41.380707,2.1914537,,28,1,1,,,1,NULL,,,1,,,,na,,2,Barcelona,Ciutat Vella,1.967145801,3,,piso,,Barceloneta,0.569801537,8/30/2021 18:52,10/4/2021 11:24
25504982,550, €/mes,41.3833578,2.1520273,,32,0,1,,,0,NULL,6,,0,,,,NULL,,2,Barcelona,La Nova Esquerra de l'Eixample,1.576359612,3,,estudio,,Rocafort,0.505323754,10/1/2021 10:09,11/11/2021 16:49
25513439,925, €/mes,41.3812597,2.1516683,,90,5,1,1,,1,NULL,3,,0,,,,NULL,,2,Barcelona,La Nova Esquerra de l'Eixample,1.692816448,3,,piso,,Rocafort,0.330464467,10/22/2021 15:03,11/12/2021 15:05
25528426,875, €/mes,41.407551,2.1668231,60,67,3,1,,,1, este,3,,1,,,1,,1960,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,2.200998098,3,,piso,,Joanic,0.325171929,11/12/2021 12:47,11/12/2021 12:47
25529608,1950, €/mes,41.3910726,2.1419733,125,130,4,2,,1,1,,3,,1,,,1,gas,1969,2,Barcelona,Sant Gervasi - Galvany,2.358650442,3,,piso,,Entença,0.795238616,8/29/2021 11:25,8/29/2021 11:25
25589963,700, €/mes,41.3841982,2.1838766,37,40,0,1,1,,1, sur,1,,1,,,1,NULL,,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,1.235354102,3,,estudio,,Barceloneta,0.276181895,9/3/2021 15:39,9/6/2021 16:53
25597829,825, €/mes,41.390551,2.1534646,,70,2,1,,,1,NULL,5,,1,,,,gas,,2,Barcelona,L'Antiga Esquerra de l'Eixample,1.4044822,3,,piso,,Hospital Clínic,0.293735581,11/11/2021 21:12,11/12/2021 11:37
25602701,800, €/mes,41.3837271,2.1307449,42,46,0,1,,,1,NULL,1,,1,,,,NULL,,2,Barcelona,Les Corts,3.302061427,3,,estudio,,Les Corts,0.044917585,9/3/2021 12:37,9/6/2021 14:10
25641765,697, €/mes,41.4136991,2.1601114,,60,2,1,1,,1, norte,4,,1,,,,na,1979,2,Barcelona,Can Baró,2.984040856,3,,piso,,Alfons X,0.552676149,10/3/2021 22:11,10/4/2021 9:01
25657321,935, €/mes,41.3972025,2.1568724,58,64,2,1,,,1,,1,,1,,,,,,2,Barcelona,Vila de Gràcia,1.502001277,3,,piso,,Diagonal,0.342937158,11/12/2021 15:05,11/12/2021 15:05
25668119,800, €/mes,41.4100967,2.1592972,45,50,1,1,,,1,,2,,1,,,1,bomba,2007,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,2.623206358,3,,piso,,Joanic,0.523442098,9/3/2021 11:13,9/3/2021 11:13
25716508,838, €/mes,41.4071434,2.1679195,59,65,2,1,,,1,NULL,4,,1,,,,NULL,,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,2.146938657,3,,piso,,Joanic,0.399667983,9/3/2021 14:01,9/6/2021 14:54
25737549,700, €/mes,41.3774918,2.1259051,35,45,2,1,,,1,NULL,2,,1,,,,na,,2,Barcelona,Sants - Badal,3.851462901,3,,piso,,Badal,0.246580229,9/3/2021 15:39,10/3/2021 23:18
25738379,890, €/mes,41.3908437,2.1801133,,35,1,1,,1,1,NULL,5,1,0,,,,NULL,,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.911456684,3,,atico,,Arc de Triomf,0.187812259,9/2/2021 13:03,9/2/2021 13:14
25746548,650, €/mes,41.3870162,2.180921,41,44,0,1,1,,1, norte,1,,0,,,,NULL,1862,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.92329086,3,,estudio,,Jaume I,0.378277183,8/30/2021 12:45,9/6/2021 16:28
25783531,550, €/mes,41.4100967,2.1592972,35,36,0,1,,,1,NULL,,,1,,,1,bomba,2007,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,2.623206358,3,,estudio,,Joanic,0.523442098,9/2/2021 13:14,9/3/2021 14:25
25793698,875, €/mes,41.3772779,2.1908413,,28,1,1,1,,1,NULL,2,,0,,,1,NULL,,2,Barcelona,Ciutat Vella,2.108210554,3,,piso,,Barceloneta,0.713845443,9/1/2021 2:11,9/1/2021 17:55
25801429,700, €/mes,41.3831015,2.1653195,,60,2,1,1,,1,NULL,2,,1,,,,NULL,,2,Barcelona,Sant Antoni,0.657475863,3,,piso,,Universitat,0.295905743,9/2/2021 14:43,9/6/2021 16:53
25827790,950, €/mes,41.4003819,2.1799302,91,100,3,2,,,1, sur,5,,1,,,,gas,1952,2,Barcelona,El Fort Pienc,1.620254468,,,piso,,Monumental,0.04215499,11/12/2021 16:05,11/12/2021 16:05
25831747,750, €/mes,41.3780635,2.1664917,55,58,1,1,1,1,1, sur,4,,0,,,1,,,2,Barcelona,El Raval,1.130903596,3,,piso,,Sant Antoni,0.335162526,9/8/2021 12:29,9/8/2021 12:29
25833324,850, €/mes,41.4056961,2.1713186,,50,1,1,,,1,NULL,4,,1,,,1,bomba,,2,Barcelona,La Sagrada Família,1.982894164,3,,piso,,Sagrada Família,0.300330817,10/22/2021 11:07,10/23/2021 22:01
25845046,650, €/mes,41.382691,2.1423457,,30,1,1,,1,0,NULL,,,1,,,,NULL,,2,Barcelona,La Nova Esquerra de l'Eixample,2.372994945,3,,piso,,Sants Estació,0.196091902,8/30/2021 20:08,10/22/2021 17:05
25882636,825, €/mes,41.3826268,2.1546354,52,60,2,1,,,1, sur,4,,1,,,,na,1905,2,Barcelona,L'Antiga Esquerra de l'Eixample,1.403947255,3,,piso,,Urgell,0.355490985,10/22/2021 12:42,11/12/2021 11:37
25894766,520, €/mes,41.3898573,2.1453188,,30,0,1,,,0,NULL,3,,1,,,,NULL,,2,Barcelona,La Nova Esquerra de l'Eixample,2.064457221,3,,estudio,,Hospital Clínic,0.500536485,9/3/2021 14:25,9/6/2021 15:15
25898970,900, €/mes,41.3820801,2.1751841,50,55,1,1,,,1, norte,3,,1,,,1,NULL,,2,Barcelona,El Gòtic,0.782336843,3,,piso,,Liceu,0.193119482,10/22/2021 13:58,11/12/2021 15:05
25901878,800, €/mes,41.3958594,2.1934987,48,52,1,1,,,1,NULL,1,,1,,,1,NULL,,2,Barcelona,La Vila Olímpica del Poblenou,2.157536481,3,,piso,,Bogatell,0.14958233,9/4/2021 23:15,9/8/2021 17:09
25926856,603, €/mes,41.3833368,2.1719626,,50,1,1,1,,1,,4,,0,,,,na,,2,Barcelona,El Raval,0.535423484,3,,piso,,Liceu,0.228469706,11/11/2021 16:49,11/11/2021 16:49
25933694,1050, €/mes,41.4100967,2.1592972,60,65,2,1,,1,1, este,,,1,,,1,bomba,2007,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,2.623206358,3,,piso,,Joanic,0.523442098,9/2/2021 13:14,9/2/2021 13:14
25984161,790, €/mes,41.3798429,2.1353293,,60,1,1,1,,1,NULL,1,,0,,,,NULL,,2,Barcelona,Sants,3.022691748,3,,piso,,Plaça del Centre,0.235809563,9/3/2021 11:13,10/4/2021 14:44
26074681,950, €/mes,41.3972402,2.1695369,59,66,1,1,,,1, sur,4,,1,,,,NULL,,2,Barcelona,La Dreta de l'Eixample,1.039400596,3,,piso,,Girona,0.27952042,11/11/2021 14:50,11/12/2021 16:05
26091368,900, €/mes,41.4216343,2.19054,65,70,3,1,,,1, este,2,,1,,,1,,1966,2,Barcelona,La Sagrera,4.127818303,3,,piso,,La Sagrera,0.328046234,9/1/2021 15:58,9/1/2021 15:58
26142101,790, €/mes,41.4373356,2.1522291,65,66,2,1,,,1, sur,1,,1,,,1,,,2,Barcelona,Horta Guinardó,5.69330175,3,,piso,,Mundet,0.365396863,11/11/2021 20:37,11/11/2021 20:37
26196216,700, €/mes,41.4185957,2.1799566,50,55,3,1,,,1, sur,,,1,,,,,,2,Barcelona,El Guinardó,3.515460392,3,,piso,,Camp de l'Arpa,0.413780176,10/22/2021 19:40,10/22/2021 19:40
26204653,800, €/mes,41.3946566,2.1692696,48,63,1,1,,,1, sur,3,,1,,,,NULL,,2,Barcelona,La Dreta de l'Eixample,0.753492653,3,,piso,,Girona,0.133045436,9/3/2021 11:53,9/8/2021 17:09
26212637,700, €/mes,41.3776918,2.1279051,50,55,2,1,,,1,,2,,1,,,,na,,2,Barcelona,Sants - Badal,3.685689839,3,,piso,,Badal,0.238548157,10/22/2021 19:40,10/22/2021 19:40
26247039,750, €/mes,41.4213295,2.158781,,52,3,1,,,1,NULL,4,,1,,,,na,,2,Barcelona,El Carmel,3.832728463,3,,piso,,El Carmel,0.473555317,9/8/2021 12:29,11/11/2021 17:50
26290255,850, €/mes,41.39027,2.1662709,65,67,2,1,1,,1,,2,,1,,,,na,1960,2,Barcelona,La Dreta de l'Eixample,0.402766381,3,,piso,,Passeig de Gràcia,0.09195222,11/12/2021 12:26,11/12/2021 12:26
26294086,750, €/mes,41.3800968,2.1888232,,33,2,1,,1,1, oeste,1,,0,,,1,na,1936,2,Barcelona,Ciutat Vella,1.800574103,3,,piso,,Barceloneta,0.38709117,8/30/2021 21:24,9/8/2021 12:53
26295525,1285, €/mes,41.3934955,2.142652,66,75,2,1,,1,1, sur,6,,1,,,1,gas,1965,2,Barcelona,Sant Gervasi - Galvany,2.35900794,3,,piso,,Hospital Clínic,0.888990144,8/28/2021 23:52,8/30/2021 19:41
26306944,750, €/mes,41.3949754,2.144227,40,43,1,1,1,,1,NULL,1,,0,,,,NULL,,2,Barcelona,Sant Gervasi - Galvany,2.283850519,3,,piso,,Hospital Clínic,0.910364199,10/4/2021 0:26,10/22/2021 22:23
26335535,600, €/mes,41.3968749,2.1211617,31,38,0,1,,,0, sur,3,,0,,,,na,1970,2,Barcelona,Sarrià,4.189291066,3,,estudio,,Maria Cristina,1.07916718,9/3/2021 14:25,9/4/2021 17:11
26365401,675, €/mes,41.3848428,2.1839254,30,31,1,1,,,1,NULL,4,1,0,,,1,NULL,1920,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,1.217245285,3,,piso,,Barceloneta,0.344806257,10/3/2021 22:11,11/11/2021 16:49
26382368,800, €/mes,41.3782778,2.1252292,,60,3,1,,,1,NULL,6,,1,,,,NULL,,2,Barcelona,Sants - Badal,3.880259288,3,,piso,,Badal,0.350563961,10/22/2021 23:54,11/11/2021 20:37
