id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
95629067,140000, €,41.4237515,2.1513307,,60,2,1,,,1.0,,,,0.0,,,1.0,,,2,Barcelona,El Carmel,4.278708826,,,piso,,El Coll | La Teixonera,0.310469301,10/23/2021 21:41,10/23/2021 21:41
95629155,109000, €,41.4222303,2.1870832,,41,0,1,,,0.0, norte,,,1.0,,,,,2013.0,2,Barcelona,Sant Andreu,4.07819509,,,duplex,,La Sagrera,0.172166185,10/22/2021 21:20,11/11/2021 16:28
95630952,145000, €,41.3811309,2.1632959,36.0,40,1,1,,,0.0,,3.0,,1.0,,,,,1940.0,2,Barcelona,El Raval,0.934076056,,,piso,,Sant Antoni,0.144455392,11/12/2021 13:16,11/12/2021 13:16
95632504,95000, €,41.415987,2.1647621,,44,2,1,,,0.0,,2.0,,0.0,,,,na,1956.0,2,Barcelona,Can Baró,3.153611601,,,piso,,Alfons X,0.42320638,10/22/2021 20:53,11/11/2021 15:49
95632901,105000, €,41.3707032,2.1364258,30.0,33,0,1,,,0.0,,,,0.0,,,,individual,1936.0,2,Barcelona,La Bordeta,3.387246936,,,estudio,,Mercat Nou,0.351586027,10/22/2021 20:53,11/11/2021 15:49
95634015,145000, €,41.3814782,2.1916272,,36,2,1,,,0.0,,3.0,,0.0,,,,,,2,Barcelona,La Barceloneta,1.947298526,,,piso,,Barceloneta,0.572088155,10/23/2021 22:21,10/23/2021 22:21
95634802,153000, €,41.4225426,2.2091636,60.0,76,3,1,,,1.0, sur,2.0,,1.0,,,,gas,1963.0,2,Barcelona,La Verneda i la Pau,5.056384927,,,piso,,La Pau,0.285127316,10/22/2021 16:13,11/11/2021 12:13
95638413,110000, €,41.447004,2.1784761,,46,3,1,1.0,,1.0, este,2.0,,0.0,,,,,1963.0,2,Barcelona,Nou Barris,6.612753187,,,piso,,Roquetes,0.211670119,10/22/2021 21:20,11/11/2021 16:28
95638666,109900, €,41.3771883,2.1648494,,35,3,1,,,,,,,0.0,,,,,,2,Barcelona,Ciutat Vella,1.264380394,,,piso,,Sant Antoni,0.323330625,10/22/2021 21:20,11/11/2021 16:28
95638997,135000, €,41.4344824,2.1689047,62.0,67,2,1,,,, norte,,,1.0,,,,gas,1955.0,2,Barcelona,Nou Barris,5.182044782,,,piso,,Vilapicina,0.459528879,10/23/2021 1:47,11/12/2021 9:27
95641642,153000, €,41.3607048,2.1462311,62.0,70,3,1,,,1.0, norte,,,0.0,,,,electric,1964.0,2,Barcelona,La Marina del Port,3.613817413,,,piso,,Foc,0.626132706,10/22/2021 15:52,11/12/2021 15:47
95641762,149000, €,41.4118144,2.1716776,50.0,55,3,1,1.0,,1.0, oeste,3.0,,1.0,,,,,,2,Barcelona,El Baix Guinardó,2.664033923,,,piso,,Sant Pau | Dos de Maig,0.380672387,10/22/2021 15:52,10/22/2021 15:52
95641852,85000, €,41.3823072,2.163366,29.0,31,0,1,,,1.0, sur,1.0,,0.0,,,,,,2,Barcelona,El Raval,0.828343351,,,estudio,,Sant Antoni,0.275419939,10/22/2021 17:55,11/12/2021 16:40
95642394,150000, €,41.4120017,2.1687317,47.0,52,3,1,1.0,,0.0, este,4.0,,1.0,,,,,,2,Barcelona,El Baix Guinardó,2.682660804,,,piso,,Alfons X,0.190808383,10/22/2021 15:52,11/12/2021 13:50
95643222,145000, €,41.3736423,2.1292525,,67,2,2,,,1.0, este,,,1.0,,,,electric,1960.0,2,Barcelona,Sants - Badal,3.746309789,,,piso,,Badal,0.265211814,11/12/2021 13:16,11/12/2021 13:16
95643492,110000, €,41.4221571,2.2003754,,60,2,1,,,1.0, norte,5.0,,1.0,,,,na,1967.0,2,Barcelona,Sant Martí de Provençals,4.579859213,,,piso,,Sant Martí,0.345312811,11/11/2021 16:28,11/11/2021 16:28
95643699,139500, €,41.4355581,2.2030868,56.0,68,3,1,,1.0,,,,,0.0,,,,na,1968.0,2,Barcelona,El Bon Pastor,5.979599177,,,piso,,Bon Pastor,0.191753881,10/23/2021 21:41,11/12/2021 10:28
95643798,118000, €,41.3785937,2.164679,,58,3,1,1.0,,1.0,,1.0,,0.0,,,,gas,1904.0,2,Barcelona,El Raval,1.123754734,,,piso,,Sant Antoni,0.18275212,10/22/2021 23:10,10/22/2021 23:10
95643893,129000, €,41.4382515,2.2080554,56.0,67,3,1,,,1.0, sur,3.0,,1.0,,,,,1965.0,2,Barcelona,El Bon Pastor,6.440999785,,,piso,,Bon Pastor,0.330281606,10/23/2021 1:47,11/11/2021 21:48
95644322,138000, €,41.4218187,2.1504613,60.0,65,2,1,,,1.0, sur,1.0,,0.0,,,1.0,gas,1968.0,2,Barcelona,La Teixonera,4.107220869,,,piso,,El Coll | La Teixonera,0.164614113,10/23/2021 21:41,11/12/2021 10:28
95644323,135000, €,41.4611858,2.1752557,,70,3,1,,,1.0,,1.0,,1.0,,,,,1976.0,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,8.163705499,,,piso,,Ciutat Meridiana,0.066762938,10/23/2021 1:47,10/23/2021 1:47
95645016,139000, €,41.378037,2.1629644,30.0,40,1,1,1.0,,1.0,,4.0,,0.0,,,1.0,gas,1860.0,2,Barcelona,El Raval,1.241172716,,,piso,,Sant Antoni,0.201081823,10/23/2021 21:41,10/23/2021 21:41
95645710,134000, €,41.4254486,2.2049376,,47,2,1,,,1.0,,8.0,,1.0,,,1.0,,,2,Barcelona,La Verneda i la Pau,5.096846063,,,piso,,La Pau,0.256706451,10/23/2021 1:47,11/12/2021 9:27
95646596,149500, €,41.387522,2.1796322,,45,1,1,,1.0,1.0,,5.0,1.0,0.0,,,1.0,,,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.811577813,,,atico,,Jaume I,0.388715821,10/22/2021 15:52,11/12/2021 13:50
95647089,106000, €,41.4551025,2.1916104,,50,2,1,,,1.0, sur,1.0,,0.0,,,,,1965.0,2,Barcelona,La Trinitat Vella,7.690737004,,,piso,,Can Zam,0.605633722,10/22/2021 21:20,11/11/2021 16:28
95647144,95000, €,41.4242015,2.196171,,39,0,1,,,1.0,,,,0.0,,,,,,2,Barcelona,La Verneda i la Pau,4.593494046,,,estudio,,Onze de Setembre,0.639157177,10/22/2021 20:53,11/11/2021 15:49
95647589,99500, €,41.377885,2.1645794,28.0,31,1,1,1.0,,,,,,0.0,,,,,1900.0,2,Barcelona,Ciutat Vella,1.199824283,,,piso,,Sant Antoni,0.243754242,10/22/2021 20:53,11/11/2021 15:49
95647592,130000, €,41.3869254,2.1390047,,35,1,1,,,0.0,,1.0,,0.0,,,1.0,,,2,Barcelona,Les Corts,2.582185703,,,piso,,Plaça del Centre,0.614490823,10/23/2021 0:46,10/23/2021 0:46
95647776,139900, €,41.4236617,2.2052236,60.0,75,3,1,1.0,,1.0, sur,1.0,,1.0,,,,,1966.0,2,Barcelona,La Verneda i la Pau,4.949478369,,,piso,,La Pau,0.07117911,10/23/2021 21:41,11/12/2021 10:28
95647906,110000, €,41.4227213,2.1976615,,60,2,1,1.0,,1.0, norte,5.0,,1.0,,,,na,1967.0,2,Barcelona,La Verneda i la Pau,4.511977798,,,piso,,Sant Martí,0.480380523,11/11/2021 16:28,11/11/2021 16:28
95648541,99000, €,41.3767837,2.1662252,,32,1,1,1.0,,1.0, oeste,3.0,,0.0,,,,,1870.0,2,Barcelona,El Raval,1.27433457,,,piso,,Paral·lel,0.338813195,10/22/2021 21:20,11/11/2021 15:49
95648736,105000, €,41.3796826,2.1694848,,45,2,1,,,0.0,,4.0,,0.0,,,,na,,2,Barcelona,El Raval,0.914741357,,,piso,,Liceu,0.354973636,10/22/2021 20:53,11/11/2021 16:28
95649227,155000, €,41.3597836,2.1407672,59.0,76,3,1,,,1.0, norte,3.0,,0.0,,,,,1958.0,2,Barcelona,La Marina del Port,3.962529333,,,piso,,Foneria,0.257528596,11/11/2021 12:13,11/11/2021 12:13
95649800,110000, €,41.4603899,2.1785802,57.0,60,3,1,,,1.0, sur,4.0,,0.0,,,,na,1970.0,2,Barcelona,Nou Barris,8.095326592,,,piso,,Torre Baró | Vallbona,0.173493373,10/22/2021 21:20,10/22/2021 21:20
95649867,158000, €,41.3801882,2.1687917,,64,2,1,1.0,,1.0, norte,4.0,,0.0,,,,,1936.0,2,Barcelona,El Raval,0.862935067,,,piso,,Liceu,0.380386365,10/22/2021 16:13,10/22/2021 16:13
95654268,130000, €,41.4245284,2.1375299,,55,2,1,,,1.0,,2.0,,0.0,,,,,1960.0,2,Barcelona,Sant Genís Dels Agudells - Montbau,4.888839959,,,piso,,Vall d'Hebron,0.420977885,10/23/2021 0:46,11/11/2021 21:48
95654628,117000, €,41.4472782,2.1728609,45.0,50,2,1,,,0.0,,1.0,,0.0,,,,na,1956.0,2,Barcelona,Nou Barris,6.609181262,,,piso,,Roquetes,0.273353823,10/22/2021 23:10,10/22/2021 23:10
95655112,154500, €,41.4338896,2.1722773,,61,2,1,1.0,,1.0,,1.0,,1.0,,,,gas,1958.0,2,Barcelona,Porta,5.119193925,,,piso,,Llucmajor,0.355555277,10/22/2021 16:13,10/22/2021 16:13
95656258,99500, €,41.4646858,2.1772557,61.0,66,3,1,,,, oeste,,,1.0,,,,,1971.0,2,Barcelona,Nou Barris,8.562756238,,,piso,,Can Cuiàs,0.431601292,10/22/2021 20:53,10/22/2021 20:53
95656492,149000, €,41.3756026,2.1108783,40.0,47,1,1,,,1.0, este,,,1.0,,,1.0,bomba,1989.0,2,Barcelona,La Maternitat i Sant Ramon,5.113838659,,,piso,,Ernest Lluch,0.067216626,10/22/2021 12:00,10/22/2021 12:00
95656493,155000, €,41.420402,2.1565655,60.0,64,3,1,1.0,,1.0, norte,2.0,,0.0,,,1.0,bomba,,2,Barcelona,El Carmel,3.782983114,,,piso,,El Carmel,0.479137661,10/22/2021 16:13,10/22/2021 16:13
95659454,140000, €,41.3772358,2.1671732,,46,2,1,1.0,,1.0, sur,3.0,,0.0,,,,,1900.0,2,Barcelona,El Raval,1.208125526,,,piso,,Paral·lel,0.33344126,10/23/2021 21:41,10/23/2021 21:41
95659616,99000, €,41.4425268,2.1661285,,86,4,1,,,1.0,,4.0,,1.0,,,,,,2,Barcelona,Canyelles,6.084355338,,,piso,,Canyelles,0.08866,10/22/2021 20:53,11/11/2021 15:49
95660596,127000, €,41.4213443,2.1977005,,60,2,1,1.0,,1.0, norte,5.0,,1.0,,,,,1967.0,2,Barcelona,Sant Martí de Provençals,4.382936497,,,piso,,Sant Martí,0.357697748,11/11/2021 21:48,11/11/2021 21:48
95660791,91500, €,41.4586306,2.1750437,53.0,59,3,1,1.0,,1.0, norte,4.0,,0.0,,,,individual,1967.0,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,7.878950525,,,piso,,Ciutat Meridiana,0.236131018,10/22/2021 17:55,11/12/2021 16:40
95661829,139000, €,41.4418383,2.1826088,52.0,57,3,1,1.0,,1.0, sur,1.0,,1.0,,,1.0,gas,1964.0,2,Barcelona,La Prosperitat,6.092198429,,,piso,,Via Júlia,0.398517725,10/23/2021 21:41,10/23/2021 21:41
95662308,96000, €,41.4502143,2.1938027,44.0,52,3,1,,,,,,,,,,,,1952.0,2,Barcelona,Sant Andreu,7.211793906,,,piso,,Trinitat Vella,0.139935565,11/11/2021 15:49,11/11/2021 15:49
95662680,115000, €,41.4437774,2.1821742,,49,3,1,,,0.0,,4.0,,1.0,,,,,1960.0,2,Barcelona,La Prosperitat,6.298728208,,,piso,,Via Júlia,0.302229285,10/22/2021 21:20,10/22/2021 21:20
95663059,155000, €,41.4515992,2.1865575,60.0,74,3,1,,,1.0,,5.0,,1.0,,,,gas,,2,Barcelona,La Trinitat Nova,7.21987277,,,piso,,Casa de l'Aigua,0.144702375,11/11/2021 12:13,11/12/2021 15:47
95663387,129000, €,41.4412262,2.1791122,,54,2,1,,,1.0,,2.0,,0.0,,,,na,1966.0,2,Barcelona,La Prosperitat,5.980820654,,,piso,,Via Júlia,0.282441076,10/23/2021 1:47,11/11/2021 21:48
95663558,113000, €,41.4331644,2.1678238,,53,2,1,,,1.0,,1.0,,0.0,,,,na,1954.0,2,Barcelona,Can Peguera - El Turó de la Peira,5.037787506,,,piso,,Vilapicina,0.300731343,10/22/2021 21:20,11/11/2021 16:28
95663569,140000, €,41.3788514,2.1382725,,33,2,1,1.0,,1.0, este,3.0,1.0,0.0,,,,,1926.0,2,Barcelona,Sants,2.826446635,,,piso,,Sants Estació,0.382550528,10/23/2021 21:41,10/23/2021 21:41
95663787,75000, €,41.3860553,2.1782424,15.0,27,0,1,,1.0,0.0,,1.0,,0.0,,,,na,1850.0,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.724192008,,,estudio,,Jaume I,0.215917026,10/22/2021 17:55,11/12/2021 16:40
95664738,57000, €,41.4230919,2.145899,,50,1,1,,,0.0,,,,0.0,,,,,,2,Barcelona,La Teixonera,4.397558729,,,piso,,El Coll | La Teixonera,0.251368943,10/22/2021 17:55,11/12/2021 16:40
95667016,145000, €,41.3631283,2.1419192,55.0,65,2,1,1.0,,1.0, norte,2.0,,0.0,,,,na,1975.0,2,Barcelona,Sants-Montjuïc,3.613044514,,,piso,,Foneria,0.381901653,10/23/2021 22:21,10/23/2021 22:21
95667672,79000, €,41.4458392,2.1732152,40.0,50,2,1,,,1.0, sur,4.0,,0.0,,,,,1963.0,2,Barcelona,Verdun,6.450426378,,,piso,,Roquetes,0.314978417,10/22/2021 17:55,11/12/2021 16:40
95668161,39000, €,41.3850168,2.1531816,23.0,25,1,1,,,0.0,,,,1.0,,,,,1900.0,2,Barcelona,La Nova Esquerra de l'Eixample,1.433195911,,,piso,,Hospital Clínic,0.436194615,10/22/2021 17:55,10/22/2021 17:55
95668296,145000, €,41.4213622,2.1481697,58.0,67,0,1,,1.0,1.0, norte,,,0.0,,,,bomba,1950.0,2,Barcelona,La Teixonera,4.140775644,,,estudio,,El Coll | La Teixonera,0.070113727,10/22/2021 12:00,10/23/2021 22:21
95668724,90000, €,41.433983,2.1696046,65.0,67,3,1,,,1.0, sur,,,0.0,,,1.0,gas,1998.0,2,Barcelona,Can Peguera - El Turó de la Peira,5.125871931,,,piso,,Vilapicina,0.424889804,10/22/2021 17:55,11/12/2021 16:40
95669393,99000, €,41.4173172,2.2141962,,56,3,1,,,1.0,,5.0,,0.0,,,1.0,,,2,Barcelona,El Besòs,4.934800829,,,piso,,Besòs Mar,0.292590377,10/22/2021 20:53,11/11/2021 15:49
95670340,140000, €,41.4241875,2.1919953,58.0,65,2,1,,,0.0,,1.0,,1.0,,,,,2007.0,2,Barcelona,La Sagrera,4.436564285,,,piso,,La Sagrera,0.5811839,10/23/2021 21:41,10/23/2021 21:41
95670563,155000, €,41.4296879,2.1645146,60.0,70,2,1,,1.0,1.0, sur,,,1.0,,,1.0,gas,1965.0,2,Barcelona,Can Peguera - El Turó de la Peira,4.669884006,,,piso,,Vilapicina,0.272951953,11/11/2021 12:13,11/11/2021 12:13
95670721,149000, €,41.4328779,2.1671445,,65,2,1,1.0,,1.0, sur,3.0,,1.0,,,,,1960.0,2,Barcelona,Can Peguera - El Turó de la Peira,5.008239254,,,piso,,Vilapicina,0.27128155,11/10/2021 16:15,11/12/2021 13:50
95670843,139000, €,41.4312999,2.1653448,,35,1,1,,,1.0, sur,2.0,,1.0,,,,,1960.0,2,Barcelona,Vilapicina i la Torre Llobeta,4.842428612,,,piso,,Vilapicina,0.211175598,10/23/2021 21:41,10/23/2021 21:41
95671406,125000, €,41.4323267,2.1681445,,60,3,1,,,1.0, sur,4.0,,1.0,,,,,1960.0,2,Barcelona,Can Peguera - El Turó de la Peira,4.943793686,,,piso,,Vilapicina,0.21165429,10/23/2021 0:46,11/11/2021 21:48
95671436,140000, €,41.3791369,2.1326916,,60,3,1,1.0,,1.0, sur,2.0,,1.0,,,,gas,,2,Barcelona,Sants,3.256237634,,,piso,,Plaça del Centre,0.408562253,10/23/2021 21:41,10/23/2021 21:41
95672082,142000, €,41.4232003,2.1525564,,65,3,1,1.0,,1.0, este,2.0,,0.0,,,,,,2,Barcelona,El Carmel,4.185144436,,,piso,,El Carmel,0.260287629,10/23/2021 21:41,10/23/2021 21:41
95672248,140000, €,41.3807208,2.1677296,36.0,39,1,1,1.0,,0.0,,1.0,,0.0,,,1.0,bomba,1900.0,2,Barcelona,El Raval,0.819197016,,,piso,,Sant Antoni,0.387408869,10/23/2021 21:41,10/23/2021 21:41
95673186,144900, €,41.4489257,2.1763534,,65,3,1,1.0,,1.0, sur,,,1.0,,,,,1977.0,2,Barcelona,Les Roquetes,6.809056559,,,piso,,Roquetes,0.141324436,10/23/2021 21:41,11/12/2021 13:16
95674111,85000, €,41.4280624,2.1919996,29.0,34,0,1,,,1.0,,,,1.0,,,1.0,na,1969.0,2,Barcelona,La Sagrera,4.832108489,,,estudio,,Onze de Setembre,0.21900189,10/22/2021 17:55,11/12/2021 16:40
95674249,147000, €,41.4279985,2.1568805,58.0,60,3,1,1.0,,0.0, oeste,1.0,,1.0,,,,na,1967.0,2,Barcelona,El Carmel,4.59089017,,,piso,,Horta,0.310792764,11/12/2021 13:16,11/12/2021 13:16
95674649,150000, €,41.3780947,2.1660702,35.0,40,2,1,1.0,,1.0,,1.0,,1.0,,,,,1920.0,2,Barcelona,El Raval,1.136981816,,,piso,,Sant Antoni,0.305171299,11/10/2021 16:42,11/12/2021 13:50
95674960,135000, €,41.420431,2.1567719,60.0,63,3,1,,,1.0, este,1.0,,0.0,,,,individual,1964.0,2,Barcelona,Horta Guinardó,3.781034146,,,piso,,El Carmel,0.480755413,10/23/2021 1:47,11/12/2021 9:27
95675041,135000, €,41.3775898,2.1722667,49.0,53,2,1,1.0,,1.0, sur,3.0,,0.0,,,,,,2,Barcelona,El Raval,1.163404903,,,piso,,Drassanes,0.306769355,10/23/2021 1:47,10/23/2021 1:47
95675074,105000, €,41.4172225,2.2171791,47.0,54,2,1,,,1.0,,,,0.0,,,,na,1961.0,2,Barcelona,El Besòs,5.117034313,,,piso,,Besòs Mar,0.253317974,10/22/2021 20:53,10/22/2021 20:53
95675839,145000, €,41.3610656,2.1400259,60.0,65,2,1,1.0,,1.0, sur,2.0,,0.0,,,,electric,,2,Barcelona,La Marina del Port,3.890359273,,,piso,,Foneria,0.150067873,10/23/2021 22:21,10/23/2021 22:21
95677324,140000, €,41.4037148,2.1677663,,29,0,1,,,0.0,,,,1.0,,,,,1979.0,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,1.768232948,,,estudio,,Verdaguer,0.419190789,10/23/2021 21:41,10/23/2021 21:41
95677580,136000, €,41.3671791,2.1560662,,68,3,1,,,1.0, este,1.0,,0.0,,,1.0,,1967.0,2,Barcelona,El Poble Sec - Parc de Montjuïc,2.578569723,,1.0,piso,,Parc de Montjuïc,0.63289454,10/23/2021 1:47,10/23/2021 1:47
95679500,150000, €,41.449853,2.1903257,60.0,68,3,1,,1.0,1.0, este,1.0,1.0,0.0,,,,gas,1972.0,2,Barcelona,Sant Andreu,7.098109158,,,atico,,Trinitat Vella,0.309281616,11/10/2021 16:42,11/12/2021 13:50
95680177,145000, €,41.4220288,2.2100041,62.0,67,3,1,,,1.0, este,9.0,,1.0,,,,,,2,Barcelona,Sant Martí,5.059053865,,,piso,,Besòs,0.245213199,10/23/2021 22:21,11/12/2021 13:16
95680801,111000, €,41.445361,2.1820104,56.0,66,3,1,,,, norte,,,0.0,,,,,1964.0,2,Barcelona,La Prosperitat,6.470454373,,,piso,,Via Júlia,0.340804433,11/11/2021 16:28,11/11/2021 16:28
95680807,85500, €,41.4168473,2.2159757,,46,3,1,,,, norte,,,0.0,,,,,1960.0,2,Barcelona,El Besòs,5.013179939,,,piso,,Besòs Mar,0.194664102,11/11/2021 13:04,11/12/2021 16:40
95681611,86500, €,41.4618159,2.17453,50.0,57,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,8.230638613,,,piso,,Ciutat Meridiana,0.120759165,11/11/2021 13:04,11/11/2021 13:04
95682406,152000, €,41.4226832,2.1429773,,62,3,1,,,,,,1.0,,,,,,,2,Barcelona,Horta Guinardó,4.474494653,,,atico,,Vall d'Hebron,0.274122609,11/10/2021 16:42,11/12/2021 13:50
95682824,149000, €,41.3867328,2.1744984,,30,0,1,1.0,,1.0,,3.0,,0.0,,,,,,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.403527279,,,estudio,,Urquinaona,0.245153018,11/10/2021 16:42,11/12/2021 13:50
95683352,88000, €,41.4458882,2.1764711,84.0,86,3,1,,,0.0, sur,1.0,,0.0,,,1.0,,1963.0,2,Barcelona,Les Roquetes,6.473123992,,,piso,,Roquetes,0.200584281,11/11/2021 13:04,11/12/2021 16:40
95683570,90000, €,41.4293647,2.1696006,60.0,84,2,1,,,0.0,,,,1.0,,,,na,1962.0,2,Barcelona,Vilapicina i la Torre Llobeta,4.612188635,,,piso,,Vilapicina,0.20564079,11/11/2021 13:04,11/12/2021 16:40
95684005,135000, €,41.444891,2.1992521,71.0,78,3,1,,,1.0,,,,0.0,,,,gas,1993.0,2,Barcelona,Sant Andreu,6.7948887,,,piso,,Baró de Viver,0.561752724,11/12/2021 9:27,11/12/2021 9:27
95687540,145000, €,41.4189307,2.1579446,50.0,53,2,1,,,1.0,,1.0,,0.0,,,,gas,1965.0,2,Barcelona,El Carmel,3.593236662,,,piso,,El Carmel,0.670407939,11/12/2021 13:16,11/12/2021 13:16
95690380,125000, €,41.4412647,2.172351,50.0,51,2,1,,,1.0, sur,2.0,,0.0,,,1.0,gas,1956.0,2,Barcelona,Verdun,5.939209554,,,piso,,Llucmajor,0.483207749,11/11/2021 20:54,11/11/2021 20:54
95691776,94900, €,41.4605156,2.1692447,56.0,60,3,1,,,1.0, norte,4.0,,0.0,,,1.0,gas,1968.0,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,8.077217449,,,piso,,Can Cuiàs,0.381562179,11/11/2021 15:49,11/11/2021 15:49
95692149,124500, €,41.4218402,2.154659,,46,3,1,,1.0,1.0,,4.0,1.0,0.0,,,,na,1965.0,2,Barcelona,El Carmel,3.984080469,,,atico,,El Carmel,0.305255482,11/11/2021 20:54,11/11/2021 20:54
95693273,115000, €,41.3815301,2.1666657,,41,1,1,1.0,,0.0, este,3.0,,0.0,,,1.0,,1850.0,2,Barcelona,El Raval,0.758790747,,,piso,,Sant Antoni,0.342532966,11/11/2021 16:28,11/11/2021 20:54
95694779,134000, €,41.4300764,2.1666844,67.0,70,2,1,,,0.0,,4.0,,1.0,,,1.0,gas,,2,Barcelona,Can Peguera - El Turó de la Peira,4.699032896,,,piso,,Vilapicina,0.089134508,11/12/2021 9:27,11/12/2021 9:27
95695724,90000, €,41.4335824,2.1690047,60.0,67,3,1,,,1.0, sur,,,1.0,,,1.0,gas,1955.0,2,Barcelona,Can Peguera - El Turó de la Peira,5.081819391,,,piso,,Vilapicina,0.365487466,11/11/2021 13:04,11/12/2021 16:40
95697601,128000, €,41.4257077,2.1772144,36.0,40,1,1,,,1.0,,,,0.0,,,,na,1952.0,2,Barcelona,Vilapicina i la Torre Llobeta,4.249146216,,,piso,,Maragall,0.176366817,11/11/2021 21:48,11/11/2021 21:48
95698088,87000, €,41.4547589,2.1937261,,60,3,1,,,1.0,,2.0,,0.0,,,,na,1955.0,2,Barcelona,La Trinitat Vella,7.697219658,,,piso,,Can Zam,0.456092436,11/11/2021 13:04,11/12/2021 16:40
95699052,129000, €,41.4429516,2.1772008,,44,3,1,,,,,,,0.0,,,,na,1963.0,2,Barcelona,Verdun,6.153424459,,,piso,,Via Júlia,0.141969151,11/11/2021 21:48,11/11/2021 21:48
95699081,118500, €,41.4584851,2.1769437,,58,3,1,,,0.0,,2.0,,0.0,,,,na,,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,7.872993578,,,piso,,Torre Baró | Vallbona,0.260883495,11/11/2021 20:54,11/11/2021 20:54
95702414,158000, €,41.4158189,2.1857395,45.0,54,1,1,,,0.0, este,,,1.0,,,,na,,2,Barcelona,El Camp de l'Arpa del Clot,3.374259123,,,piso,,Navas,0.117249273,11/11/2021 12:13,11/12/2021 15:47
95702957,155000, €,41.4208123,2.1560396,,64,3,1,1.0,,1.0, norte,2.0,,0.0,,,1.0,,,2,Barcelona,El Carmel,3.839623225,,,piso,,El Carmel,0.424880846,11/11/2021 12:13,11/11/2021 12:13
95703173,120000, €,41.4586452,2.1771501,51.0,62,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,7.892048865,,,piso,,Torre Baró | Vallbona,0.239359814,11/11/2021 20:54,11/11/2021 20:54
95703175,127500, €,41.4619439,2.1718959,52.0,71,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,8.237539214,,,piso,,Can Cuiàs,0.109935649,11/11/2021 21:48,11/11/2021 21:48
95703268,98000, €,41.421131,2.1575719,,48,2,1,,,1.0,,2.0,,0.0,,,,,,2,Barcelona,El Carmel,3.83715575,,,piso,,El Carmel,0.434437287,11/11/2021 15:49,11/11/2021 15:49
95705231,129000, €,41.4060344,2.1860656,32.0,38,0,1,1.0,,0.0, sur,3.0,,1.0,,,,gas,1950.0,2,Barcelona,El Clot,2.425591671,,,estudio,,Encants,0.310937827,11/11/2021 21:48,11/11/2021 21:48
95706742,135000, €,41.3998246,2.2059995,,51,2,1,,,1.0,,1.0,,0.0,,,,,,2,Barcelona,El Poblenou,3.28979904,,,piso,,Poblenou,0.48522828,11/12/2021 9:27,11/12/2021 9:27
95706949,117100, €,41.3707324,2.1703572,,31,1,1,,,1.0,,1.0,,0.0,,,,,1978.0,2,Barcelona,El Poble Sec - Parc de Montjuïc,1.909897887,,,piso,,Paral·lel,0.442222287,11/11/2021 20:54,11/11/2021 20:54
95709739,124500, €,41.4627858,2.1758557,,63,3,1,1.0,,, sur,1.0,,,,,,gas,,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,8.344233266,,,chalet_independiente,,Can Cuiàs,0.237334478,11/11/2021 20:54,11/11/2021 20:54
95712983,155000, €,41.4145591,2.2174106,,50,3,1,1.0,,1.0, sur,4.0,,0.0,,,1.0,,,2,Barcelona,El Besòs,4.949007194,,,piso,,Besòs Mar,0.126080447,11/11/2021 12:13,11/12/2021 15:47
95714072,150000, €,41.3832101,2.1654538,,46,1,1,,,1.0, sur,3.0,,1.0,,,1.0,,1958.0,2,Barcelona,El Raval,0.641128119,,,piso,,Universitat,0.288979461,11/10/2021 16:42,11/12/2021 13:50
95715157,134500, €,41.4513292,2.1911579,,65,3,1,,,0.0,,1.0,,0.0,,,,na,1971.0,2,Barcelona,La Trinitat Vella,7.27420999,,,piso,,Trinitat Vella,0.345761,11/12/2021 9:27,11/12/2021 9:27
95715161,155000, €,41.3784368,2.1660773,,56,4,1,,,0.0,,2.0,,0.0,,,,na,1900.0,2,Barcelona,El Raval,1.100360407,,,piso,,Sant Antoni,0.283097235,11/11/2021 12:13,11/11/2021 12:13
95715167,115500, €,41.4588387,2.1774057,,66,3,1,,,0.0,,4.0,,0.0,,,,na,1967.0,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,7.915162051,,,piso,,Torre Baró | Vallbona,0.213778725,11/11/2021 20:54,11/11/2021 20:54
95715174,122000, €,41.4413563,2.1734175,,47,3,1,,,0.0,,,,0.0,,,,na,1964.0,2,Barcelona,Verdun,5.953088564,,,piso,,Llucmajor,0.486297303,11/11/2021 20:54,11/11/2021 20:54
